,val_loss,val_accuracy,loss,accuracy,lr
0,0.004293068777769804,1.0,0.0008009622075471533,1.0,9.999999747378752e-06
1,0.004255602601915598,1.0,0.000728083430952112,1.0,9.999999747378752e-06
2,0.004263595677912235,1.0,0.0007467278291987457,1.0,9.999999747378752e-06
3,0.004204750992357731,1.0,0.000673490676230618,1.0,9.999999747378752e-06
4,0.0042325397953391075,1.0,0.0007149528182374986,1.0,9.999999747378752e-06
5,0.004266700241714716,1.0,0.0006393335930756237,1.0,9.999999747378752e-06
6,0.004249723628163338,1.0,0.0007121323557969715,1.0,9.999999747378752e-06
7,0.004201487638056278,1.0,0.0008343712822253625,1.0,9.999999747378752e-06
8,0.004189088940620422,1.0,0.0008429321543579655,1.0,9.999999747378752e-06
9,0.004177733324468136,1.0,0.0007561714376544784,1.0,9.999999747378752e-06
10,0.004166330210864544,1.0,0.0006675572783154036,1.0,9.999999747378752e-06
11,0.004108065273612738,1.0,0.0007517532989777702,1.0,9.999999747378752e-06
12,0.004109453875571489,1.0,0.0009441527543611914,1.0,9.999999747378752e-06
13,0.00416547292843461,1.0,0.0007814556177306388,1.0,9.999999747378752e-06
14,0.0041391621343791485,1.0,0.0007601323606402501,1.0,9.999999747378752e-06
15,0.004054087679833174,1.0,0.0008081626729108393,1.0,9.999999747378752e-06
16,0.004019428044557571,1.0,0.0007457711711436151,1.0,9.999999747378752e-06
17,0.003982251510024071,1.0,0.0007178333031114595,1.0,9.999999747378752e-06
18,0.003938367124646902,1.0,0.0008193346771544644,1.0,9.999999747378752e-06
19,0.0039359997026622295,1.0,0.0007488319325121851,1.0,9.999999747378752e-06
20,0.003943300805985928,1.0,0.0007990149980677026,1.0,9.999999747378752e-06
21,0.003959540277719498,1.0,0.0007444831177996225,1.0,9.999999747378752e-06
22,0.003907551523298025,1.0,0.0007948044510782663,1.0,9.999999747378752e-06
23,0.0038741296157240868,1.0,0.0006836816898535892,1.0,9.999999747378752e-06
24,0.003913811407983303,1.0,0.0007003666849874229,1.0,9.999999747378752e-06
25,0.004041639156639576,1.0,0.0009007230945245688,1.0,9.999999747378752e-06
26,0.004042907617986202,1.0,0.0007522011377725257,1.0,9.999999747378752e-06
27,0.003957726992666721,1.0,0.0008385916254539267,1.0,9.999999747378752e-06
28,0.0038852165453135967,1.0,0.0007459676126018167,1.0,9.999999747378752e-06
29,0.0038681046571582556,1.0,0.0008142769196441016,1.0,9.999999747378752e-06
30,0.0039020003750920296,1.0,0.00071707630027871,1.0,9.999999747378752e-06
31,0.003967055585235357,1.0,0.0008366154272569321,1.0,9.999999747378752e-06
32,0.00394964637234807,1.0,0.0006998071209976382,1.0,9.999999747378752e-06
33,0.003935668617486954,1.0,0.0007929506283870573,1.0,9.999999747378752e-06
34,0.0039003402926027775,1.0,0.0007442461318302765,1.0,9.999999747378752e-06
35,0.0038341686595231295,1.0,0.0007467879331670702,1.0,9.999999747378752e-06
36,0.0038247834891080856,1.0,0.0007379700178926547,1.0,9.999999747378752e-06
37,0.0038662871811538935,1.0,0.0008419143684607531,1.0,9.999999747378752e-06
38,0.003892171196639538,1.0,0.000752525702988482,1.0,9.999999747378752e-06
39,0.0038978930097073317,1.0,0.0007547758234922876,1.0,9.999999747378752e-06
40,0.0038663882296532393,1.0,0.0008766200070841664,1.0,9.999999747378752e-06
41,0.003831983543932438,1.0,0.0007193740411010762,1.0,9.999999747378752e-06
42,0.0038769489619880915,1.0,0.0007592601522085178,1.0,9.999999747378752e-06
43,0.0039281477220356464,1.0,0.0007716953072563878,1.0,9.999999747378752e-06
44,0.003870349144563079,1.0,0.0006926217065922108,1.0,9.999999747378752e-06
45,0.003799940226599574,1.0,0.0008763100476430572,1.0,9.999999747378752e-06
46,0.003782984334975481,1.0,0.0007953100160314107,0.9975903630256653,9.999999747378752e-06
47,0.003786297282204032,1.0,0.0007976191536332649,1.0,9.999999747378752e-06
48,0.00384457572363317,1.0,0.0006938832792374922,1.0,9.999999747378752e-06
49,0.0038298601284623146,1.0,0.0007343035950101015,1.0,9.999999747378752e-06
50,0.00379553041420877,1.0,0.0007026771615658488,1.0,9.999999747378752e-06
51,0.0037717765662819147,1.0,0.0007405044399454337,1.0,9.999999747378752e-06
52,0.003765916684642434,1.0,0.0007728944309799401,1.0,9.999999747378752e-06
53,0.003742024302482605,1.0,0.000715265333253358,1.0,9.999999747378752e-06
54,0.0037278677336871624,1.0,0.0007819258189950901,1.0,9.999999747378752e-06
55,0.003685255767777562,1.0,0.0009247445424244436,1.0,9.999999747378752e-06
56,0.003696956904605031,1.0,0.0006668087507384908,1.0,9.999999747378752e-06
57,0.0036626325454562902,1.0,0.0007657832569857858,1.0,9.999999747378752e-06
58,0.0036696726456284523,1.0,0.0007977343775915453,1.0,9.999999747378752e-06
59,0.003661089576780796,1.0,0.0008247271013845291,1.0,9.999999747378752e-06
60,0.0036444037687033415,1.0,0.0008454356951279992,1.0,9.999999747378752e-06
61,0.003661975497379899,1.0,0.0007583717757675075,1.0,9.999999747378752e-06
62,0.003666290082037449,1.0,0.0007322730546418045,1.0,9.999999747378752e-06
63,0.0036849502939730883,1.0,0.000755957791761282,1.0,9.999999747378752e-06
64,0.003691432997584343,1.0,0.0008252833808592734,1.0,9.999999747378752e-06
65,0.0036661874037235975,1.0,0.0007318791341462947,1.0,9.999999747378752e-06
66,0.003625684417784214,1.0,0.0006894421655618187,1.0,9.999999747378752e-06
67,0.0035793213173747063,1.0,0.0007422226934177599,1.0,9.999999747378752e-06
68,0.0035277782008051872,1.0,0.0007711906799454125,1.0,9.999999747378752e-06
69,0.003568558255210519,1.0,0.0008384832388920975,1.0,9.999999747378752e-06
70,0.0035930275917053223,1.0,0.0007535383327442333,1.0,9.999999747378752e-06
71,0.0035653903614729643,1.0,0.0007361860563313323,1.0,9.999999747378752e-06
72,0.0035197867546230555,1.0,0.0007616600060992571,1.0,9.999999747378752e-06
73,0.003456798614934087,1.0,0.0007053338423637408,1.0,9.999999747378752e-06
74,0.0034237371291965246,1.0,0.000748578474566789,1.0,9.999999747378752e-06
75,0.003449676325544715,1.0,0.000786814306463514,1.0,9.999999747378752e-06
76,0.003451148048043251,1.0,0.0007183161612626906,1.0,9.999999747378752e-06
77,0.0034240533132106066,1.0,0.0006137172541847187,1.0,9.999999747378752e-06
78,0.003364708973094821,1.0,0.0007533639038250927,1.0,9.999999747378752e-06
79,0.003362251678481698,1.0,0.0008303610592553145,0.9975903630256653,9.999999747378752e-06
80,0.003348852274939418,1.0,0.0006919268967716821,1.0,9.999999747378752e-06
81,0.0033704515080899,1.0,0.0007021678481194897,1.0,9.999999747378752e-06
82,0.003345726290717721,1.0,0.0007441981172424752,1.0,9.999999747378752e-06
83,0.003324042074382305,1.0,0.0008621193952821878,1.0,9.999999747378752e-06
84,0.0033075285609811544,1.0,0.0006721858766728214,1.0,9.999999747378752e-06
85,0.003287513507530093,1.0,0.0006511341909462788,1.0,9.999999747378752e-06
86,0.003252246417105198,1.0,0.0007444799187626824,1.0,9.999999747378752e-06
87,0.0032346388325095177,1.0,0.0005989240218761814,1.0,9.999999747378752e-06
88,0.003216368844732642,1.0,0.0008100599699922983,1.0,9.999999747378752e-06
89,0.0032164636068046093,1.0,0.0007706232906139669,1.0,9.999999747378752e-06
90,0.0032622446306049824,1.0,0.0007257646731367069,1.0,9.999999747378752e-06
91,0.0032530890312045813,1.0,0.0008318271849820592,1.0,9.999999747378752e-06
92,0.0032489956356585026,1.0,0.0007179987510783276,1.0,9.999999747378752e-06
93,0.003209072630852461,1.0,0.0007672659454068967,1.0,9.999999747378752e-06
94,0.003223359351977706,1.0,0.000664339309939778,1.0,9.999999747378752e-06
95,0.003221746301278472,1.0,0.0006803003604753863,1.0,9.999999747378752e-06
96,0.003184874774888158,1.0,0.0007216311018315277,1.0,9.999999747378752e-06
97,0.0031958625186234713,1.0,0.0006175949058708656,1.0,9.999999747378752e-06
98,0.003223625011742115,1.0,0.0005824025887266609,1.0,9.999999747378752e-06
99,0.003235482145100832,1.0,0.000770146889655963,1.0,9.999999747378752e-06
100,0.0032460412476211786,1.0,0.000737184246844915,1.0,9.999999747378752e-06
101,0.003240718971937895,1.0,0.0007142056877325688,1.0,9.999999747378752e-06
102,0.003179292194545269,1.0,0.0006114997348400305,1.0,9.999999747378752e-06
103,0.0031679957173764706,1.0,0.0007050150090895862,1.0,9.999999747378752e-06
104,0.0032280748710036278,1.0,0.0007797537082581815,1.0,9.999999747378752e-06
105,0.0031285788863897324,1.0,0.0007852284810000873,0.9975903630256653,9.999999747378752e-06
106,0.0030632675625383854,1.0,0.0006982404156588018,1.0,9.999999747378752e-06
107,0.003078743815422058,1.0,0.0006512460103875632,1.0,9.999999747378752e-06
108,0.0031213704496622086,1.0,0.0007718267766161485,1.0,9.999999747378752e-06
109,0.0031221662648022175,1.0,0.0007239253609441221,1.0,9.999999747378752e-06
110,0.0031019391026347876,1.0,0.000758083109429712,1.0,9.999999747378752e-06
111,0.003122531110420823,1.0,0.0006725869197622839,1.0,9.999999747378752e-06
112,0.0031342313159257174,1.0,0.0006862042341325208,1.0,9.999999747378752e-06
113,0.003083318006247282,1.0,0.0007538501664165812,1.0,9.999999747378752e-06
114,0.003079579211771488,1.0,0.0007083209680526384,1.0,9.999999747378752e-06
115,0.0031350660137832165,1.0,0.0007663463003910988,1.0,9.999999747378752e-06
116,0.0031068832613527775,1.0,0.0006933246401183487,1.0,9.999999747378752e-06
117,0.0031164917163550854,1.0,0.000691496182081615,1.0,9.999999747378752e-06
118,0.003091562772169709,1.0,0.0007269422843468836,1.0,9.999999747378752e-06
119,0.0030825790017843246,1.0,0.0007240668482691363,1.0,9.999999747378752e-06
120,0.0030906503088772297,1.0,0.0006335130126877542,1.0,9.999999747378752e-06
121,0.0031043975614011288,1.0,0.0006380655852678631,1.0,9.999999747378752e-06
122,0.0030787531286478043,1.0,0.0007687050685242638,1.0,9.999999747378752e-06
123,0.003111547091975808,1.0,0.0006244430135536407,1.0,9.999999747378752e-06
124,0.003075402695685625,1.0,0.0007408472667606694,1.0,9.999999747378752e-06
125,0.0030485910829156637,1.0,0.0006862125259691051,1.0,9.999999747378752e-06
126,0.0030494793318212032,1.0,0.0007482777543208865,1.0,9.999999974752427e-07
127,0.003053414635360241,1.0,0.0006929443154697227,1.0,9.999999974752427e-07
128,0.0030528544448316097,1.0,0.0007131376178901508,1.0,9.999999974752427e-07
129,0.0030491086654365063,1.0,0.0006787841308063694,1.0,9.999999974752427e-07
130,0.003045950783416629,1.0,0.0007608687975663321,1.0,9.999999974752427e-07
131,0.0030414974316954613,1.0,0.0006881571191895221,1.0,9.999999974752427e-07
132,0.003033630782738328,1.0,0.000702863997577813,1.0,9.999999974752427e-07
133,0.0030255739111453295,1.0,0.0007016864286859083,1.0,9.999999974752427e-07
134,0.0030195023864507675,1.0,0.0007993256364646087,1.0,9.999999974752427e-07
135,0.003019206691533327,1.0,0.0006305245629298579,1.0,9.999999974752427e-07
136,0.0030168944504112005,1.0,0.0007824586283595088,1.0,9.999999974752427e-07
137,0.003016312140971422,1.0,0.0007709805749872901,1.0,9.999999974752427e-07
138,0.0030164862982928753,1.0,0.000665459585662213,1.0,9.999999974752427e-07
