,val_loss,val_accuracy,loss,accuracy,lr
0,0.012468735687434673,1.0,0.001029185983857297,1.0,9.999999747378752e-06
1,0.012422777712345123,1.0,0.0010947187048649149,1.0,9.999999747378752e-06
2,0.012480773031711578,1.0,0.001138152164148997,1.0,9.999999747378752e-06
3,0.012387163937091827,1.0,0.0011828218174380171,1.0,9.999999747378752e-06
4,0.012295455671846867,1.0,0.001156126164427274,1.0,9.999999747378752e-06
5,0.012224024161696434,1.0,0.0010517156854025031,1.0,9.999999747378752e-06
6,0.012173310853540897,1.0,0.0011888962253052966,1.0,9.999999747378752e-06
7,0.012112881056964397,1.0,0.0011514949068112904,1.0,9.999999747378752e-06
8,0.012135827913880348,1.0,0.0011247629417577782,1.0,9.999999747378752e-06
9,0.012165095657110214,1.0,0.0010709348204826195,1.0,9.999999747378752e-06
10,0.012078029103577137,1.0,0.0011562725607619946,1.0,9.999999747378752e-06
11,0.012007560580968857,1.0,0.001342533200878246,1.0,9.999999747378752e-06
12,0.011996518820524216,1.0,0.001068627784527973,1.0,9.999999747378752e-06
13,0.012006815522909164,1.0,0.0011838000583728509,1.0,9.999999747378752e-06
14,0.011989551596343517,1.0,0.0010872012969241084,1.0,9.999999747378752e-06
15,0.011889354325830936,1.0,0.0012525245262567986,1.0,9.999999747378752e-06
16,0.011824018321931362,1.0,0.001173043914604932,1.0,9.999999747378752e-06
17,0.01180884800851345,1.0,0.0012440959908036485,1.0,9.999999747378752e-06
18,0.011750894598662853,1.0,0.0011790324054400335,1.0,9.999999747378752e-06
19,0.01164107397198677,1.0,0.0012532140826806426,0.9977678656578064,9.999999747378752e-06
20,0.011600269004702568,1.0,0.001124398723659835,1.0,9.999999747378752e-06
21,0.011582213453948498,1.0,0.0011254985592361675,1.0,9.999999747378752e-06
22,0.011564071290194988,1.0,0.0010342325970350977,1.0,9.999999747378752e-06
23,0.011578084900975227,1.0,0.0011426753499152432,1.0,9.999999747378752e-06
24,0.011599385179579258,1.0,0.0010130605633729643,1.0,9.999999747378752e-06
25,0.011570487171411514,1.0,0.0010586109351793146,1.0,9.999999747378752e-06
26,0.011537853628396988,1.0,0.0011457211436165205,1.0,9.999999747378752e-06
27,0.011467458680272102,1.0,0.0012752607564374535,0.9975903630256653,9.999999747378752e-06
28,0.011411805637180805,1.0,0.0010271722333034478,1.0,9.999999747378752e-06
29,0.011347937397658825,1.0,0.0010210584886989232,1.0,9.999999747378752e-06
30,0.011319478042423725,1.0,0.000953153332894934,1.0,9.999999747378752e-06
31,0.011308438144624233,1.0,0.0010701218339423818,0.9975903630256653,9.999999747378752e-06
32,0.011320590041577816,1.0,0.001138521122734949,1.0,9.999999747378752e-06
33,0.011253013275563717,1.0,0.0010014102241607855,1.0,9.999999747378752e-06
34,0.011239863000810146,1.0,0.001122800168491541,1.0,9.999999747378752e-06
35,0.011212684214115143,1.0,0.0009422214269371969,1.0,9.999999747378752e-06
36,0.011157684959471226,1.0,0.0010710079469774144,1.0,9.999999747378752e-06
37,0.011051199398934841,1.0,0.0010347561330074466,1.0,9.999999747378752e-06
38,0.011005311273038387,1.0,0.0010113923814630203,1.0,9.999999747378752e-06
39,0.011022753082215786,1.0,0.001104178241768246,1.0,9.999999747378752e-06
40,0.011037157848477364,1.0,0.001169945118410221,1.0,9.999999747378752e-06
41,0.0110121238976717,1.0,0.001152303344237485,1.0,9.999999747378752e-06
42,0.011009765788912773,1.0,0.0012411861601902777,1.0,9.999999747378752e-06
43,0.010988451540470123,1.0,0.0011153440403538835,1.0,9.999999747378752e-06
44,0.011005946435034275,1.0,0.001140375010893529,1.0,9.999999747378752e-06
45,0.010990118607878685,1.0,0.0011728940880857408,1.0,9.999999747378752e-06
46,0.0109004657715559,1.0,0.0011657817289233209,1.0,9.999999747378752e-06
47,0.010879888199269772,1.0,0.00107441803058946,1.0,9.999999747378752e-06
48,0.010872123762965202,1.0,0.0010195239390953478,1.0,9.999999747378752e-06
49,0.010833204723894596,1.0,0.0010490087775646576,1.0,9.999999747378752e-06
50,0.010830109007656574,1.0,0.0010970786225455399,1.0,9.999999747378752e-06
51,0.010799544863402843,1.0,0.0009333631522687418,1.0,9.999999747378752e-06
52,0.01078500971198082,1.0,0.0011947653685550554,1.0,9.999999747378752e-06
53,0.010728363879024982,1.0,0.0011346926320770598,1.0,9.999999747378752e-06
54,0.010663692839443684,1.0,0.001212166734909392,0.9975903630256653,9.999999747378752e-06
55,0.010629602707922459,1.0,0.0010323691414669157,1.0,9.999999747378752e-06
56,0.010633336380124092,1.0,0.0009964081533084881,1.0,9.999999747378752e-06
57,0.010657177306711674,1.0,0.0010210250167692282,1.0,9.999999747378752e-06
58,0.010587180033326149,1.0,0.0010962162624079598,1.0,9.999999747378752e-06
59,0.010567463003098965,1.0,0.0009663058528011399,1.0,9.999999747378752e-06
60,0.010548736900091171,1.0,0.0009505834606602905,1.0,9.999999747378752e-06
61,0.010541803203523159,1.0,0.001097180464837168,1.0,9.999999747378752e-06
62,0.010498583316802979,1.0,0.0009868835083499102,1.0,9.999999747378752e-06
63,0.01047928724437952,1.0,0.0009021045324126524,1.0,9.999999747378752e-06
64,0.010498694144189358,1.0,0.0009789689131226974,1.0,9.999999747378752e-06
65,0.010502349585294724,1.0,0.0010311021012287722,1.0,9.999999747378752e-06
66,0.010442947968840599,1.0,0.0009449063547808362,1.0,9.999999747378752e-06
67,0.010452238842844963,1.0,0.0011251416191997298,1.0,9.999999747378752e-06
68,0.010457240976393223,1.0,0.0010214326778393104,1.0,9.999999747378752e-06
69,0.010413332842290401,1.0,0.0009503652529611465,1.0,9.999999747378752e-06
70,0.010354653932154179,1.0,0.0009616872176516757,1.0,9.999999747378752e-06
71,0.010270827449858189,1.0,0.0009218450203271848,1.0,9.999999747378752e-06
72,0.01030084490776062,1.0,0.0011199284998520491,1.0,9.999999747378752e-06
73,0.010267837904393673,1.0,0.0010636889409007771,1.0,9.999999747378752e-06
74,0.01016052346676588,1.0,0.0011141621178571935,1.0,9.999999747378752e-06
75,0.010092482902109623,1.0,0.0009711999279846038,1.0,9.999999747378752e-06
76,0.01004770863801241,1.0,0.001117797830445041,1.0,9.999999747378752e-06
77,0.010053575970232487,1.0,0.0010748038947840323,0.9975903630256653,9.999999747378752e-06
78,0.010037925094366074,1.0,0.0009829114355337637,1.0,9.999999747378752e-06
79,0.01002100482583046,1.0,0.000984188453967582,1.0,9.999999747378752e-06
80,0.009974104352295399,1.0,0.0010820940888699997,1.0,9.999999747378752e-06
81,0.00987625028938055,1.0,0.0010534267223972296,1.0,9.999999747378752e-06
